mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
48.19841613769531,0.20896936414672324,0.06336073875427246,0.008245938967602931,10,,2,3,100,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 3, 'n_estimators': 100}",0.5990783410138248,0.6172566371681416,0.6172566371681416,0.5899772209567198,0.5740112994350283,0.5995160271483713,0.016559770627597357,1
50.22682919502258,0.2218527835413966,0.06120257377624512,0.006609681087349228,10,,2,4,100,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 100}",0.5990783410138248,0.6172566371681416,0.6172566371681416,0.5899772209567198,0.5740112994350283,0.5995160271483713,0.016559770627597357,1
49.44744458198547,0.1720290959667526,0.05764627456665039,0.0021839801391070842,10,,2,2,100,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.5990783410138248,0.6172566371681416,0.6172566371681416,0.5899772209567198,0.5740112994350283,0.5995160271483713,0.016559770627597357,1
40.114501810073854,0.15833446260842082,0.04732236862182617,0.006156426027081162,10,,2,2,80,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 80}",0.5977011494252874,0.6157253599114064,0.6172566371681416,0.5931818181818181,0.5733788395904437,0.5994487608554195,0.016149412661428504,4
38.66514263153076,0.13753119345328912,0.04562878608703613,0.0015761750455627636,10,,2,3,80,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 3, 'n_estimators': 80}",0.5977011494252874,0.6157253599114064,0.6172566371681416,0.5931818181818181,0.5733788395904437,0.5994487608554195,0.016149412661428504,4
39.55829305648804,0.34870322866636805,0.047166872024536136,0.00266722361692683,10,,2,4,80,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 80}",0.5977011494252874,0.6157253599114064,0.6172566371681416,0.5931818181818181,0.5733788395904437,0.5994487608554195,0.016149412661428504,4
38.668621349334714,0.24016065342723175,0.047510385513305664,0.004004678504868151,10,,1,2,80,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 80}",0.6009174311926605,0.6157253599114064,0.614190687361419,0.5893060295790671,0.5743473325766175,0.598897368124234,0.01559388082651175,7
50.191324949264526,0.22145259175154153,0.06119956970214844,0.003787470789902538,10,,1,4,100,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 100}",0.6032110091743119,0.6203090507726269,0.6140155728587319,0.5851428571428572,0.5714285714285714,0.5988214122754197,0.01816216003193571,8
49.17469162940979,0.07396110430260495,0.05926403999328613,0.004693533742695939,10,,3,2,100,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 100}",0.5967741935483871,0.614190687361419,0.6172566371681416,0.5854214123006833,0.5766174801362088,0.598052082102968,0.015810619818495783,9
49.511240339279176,0.1467747814855005,0.05910224914550781,0.0027586747538847728,10,,3,3,100,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 3, 'min_samples_split': 3, 'n_estimators': 100}",0.5967741935483871,0.614190687361419,0.6172566371681416,0.5854214123006833,0.5766174801362088,0.598052082102968,0.015810619818495783,9
38.27217364311218,0.8042264917214781,0.035223865509033205,0.0014709330306190425,10,,3,4,100,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 100}",0.5967741935483871,0.614190687361419,0.6172566371681416,0.5854214123006833,0.5766174801362088,0.598052082102968,0.015810619818495783,9
39.22408919334411,0.4176900387659205,0.05249567031860351,0.004914353753914044,10,,1,4,80,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 80}",0.6,0.6170921198668147,0.6126526082130965,0.5854214123006833,0.5730464326160816,0.5976425145993352,0.016513451384190036,12
48.35271420478821,0.23955733486587338,0.05469646453857422,0.004858444273798493,10,,1,2,100,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.6032110091743119,0.6165745856353592,0.6117908787541713,0.5860889395667047,0.5691609977324263,0.5973652821725948,0.017515166363953876,13
39.55241198539734,0.2449238662994629,0.05255002975463867,0.0006475717991210339,10,,3,2,80,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 80}",0.5986238532110092,0.6111111111111112,0.6157253599114064,0.5873015873015873,0.5733788395904437,0.5972281502251116,0.015518747534445992,14
36.509409761428834,1.7103629706746744,0.048419618606567384,0.01625934558134688,10,,3,4,80,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 80}",0.5986238532110092,0.6111111111111112,0.6157253599114064,0.5873015873015873,0.5733788395904437,0.5972281502251116,0.015518747534445992,14
39.66538596153259,0.1576148562760818,0.05083708763122559,0.003370861663668678,10,,3,3,80,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 3, 'min_samples_split': 3, 'n_estimators': 80}",0.5986238532110092,0.6111111111111112,0.6157253599114064,0.5873015873015873,0.5733788395904437,0.5972281502251116,0.015518747534445992,14
39.04168753623962,0.1279418167021067,0.050314474105834964,0.005938721935571889,10,,1,3,80,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 80}",0.5995423340961098,0.6102449888641426,0.6133333333333333,0.5879682179341658,0.5736961451247166,0.5969570038704937,0.01465131029254731,17
24.875613164901733,0.07052850049503456,0.037347412109375,0.0044461022507737,10,,3,2,50,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 50}",0.5947187141216992,0.6108048511576626,0.6179401993355482,0.5846501128668171,0.576271186440678,0.5968770127844811,0.015597422373327138,18
24.823412275314332,0.20517149176096022,0.03693532943725586,0.0020624074531790477,10,,3,4,50,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 50}",0.5947187141216992,0.6108048511576626,0.6179401993355482,0.5846501128668171,0.576271186440678,0.5968770127844811,0.015597422373327138,18
24.669768381118775,0.04220784053706453,0.038245773315429686,0.0016826794641788805,10,,3,3,50,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 3, 'min_samples_split': 3, 'n_estimators': 50}",0.5947187141216992,0.6108048511576626,0.6179401993355482,0.5846501128668171,0.576271186440678,0.5968770127844811,0.015597422373327138,18
48.46063733100891,0.21928457727727824,0.059582853317260744,0.0025240212513081032,10,,1,3,100,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 100}",0.6016073478760046,0.6172566371681416,0.6126526082130965,0.5838084378563284,0.5681818181818182,0.5967013698590778,0.018333696642934574,21
24.099809694290162,0.1608180452605699,0.03753514289855957,0.003577707588203574,10,,1,3,50,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 50}",0.5981735159817352,0.6131868131868132,0.6126526082130965,0.5830508474576271,0.564625850340136,0.5943379270358816,0.01852363606474217,22
24.092840003967286,0.17690451184117545,0.034939813613891604,0.003879144850156612,10,,2,4,50,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 50}",0.592,0.6079295154185022,0.6177777777777778,0.583710407239819,0.5694915254237288,0.5941818451719655,0.017145202376973763,23
25.126292037963868,0.13199245580083238,0.03670578002929688,0.0030539527182252,10,,2,2,50,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 50}",0.592,0.6079295154185022,0.6177777777777778,0.583710407239819,0.5694915254237288,0.5941818451719655,0.017145202376973763,23
24.770263338088988,0.32301787852412184,0.03791723251342773,0.004849263133828028,10,,2,3,50,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 3, 'n_estimators': 50}",0.592,0.6079295154185022,0.6177777777777778,0.583710407239819,0.5694915254237288,0.5941818451719655,0.017145202376973763,23
26.221332406997682,0.17068945057026094,0.037096929550170896,0.005475213224401255,10,,1,2,50,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}",0.5965714285714285,0.6063947078280044,0.6135105204872646,0.5878378378378378,0.5659526493799324,0.5940534288208935,0.016525817878984418,26
24.176423120498658,0.30580053098744864,0.035851478576660156,0.0023998349018976625,10,,1,4,50,"{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 50}",0.5933562428407789,0.6085997794928335,0.6133333333333333,0.5855855855855856,0.5688487584650113,0.5939447399435085,0.01606684670130898,27
28.820842456817626,0.20387879013149762,0.04538846015930176,0.005896426570036773,8,,1,3,80,"{'max_depth': 8, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 80}",0.5955451348182884,0.5961754780652418,0.5984072810011376,0.5734104046242775,0.5694444444444444,0.5865965485906779,0.012485155623932055,28
