mean_fit_time       , std_fit_time         , mean_score_time     , std_score_time       , param_max_depth, param_max_features, param_min_samples_leaf, param_min_samples_split, param_n_estimators, params                                                                                                            , split0_test_score  , split1_test_score , split2_test_score , split3_test_score , split4_test_score  , mean_test_score   , std_test_score      , rank_test_score
 55.697418212890625 ,  0.15000515820294588 , 0.0651702880859375  , 0.005909685759216247 ,              10,                   ,                      1,                       2,                100, "{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}"     , 0.6032110091743119 , 0.6165745856353592, 0.6117908787541713, 0.5860889395667047, 0.5691609977324263 , 0.5973652821725948, 0.017515166363953876,              23
 70.75885090827941  ,  0.244176419439073   , 0.09128994941711426 , 0.008814587704760036 ,              10,                   ,                      4,                      10,                100, "{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}"    , 0.5974625144175317 , 0.6150442477876106, 0.6102449888641426, 0.5876993166287016, 0.5743473325766175 , 0.5969596800549208, 0.014838304835095146,              24
240.37816066741942  ,  5.775371265707647   , 0.23246421813964843 , 0.008913075734562806 ,                ,                   ,                      2,                       2,                300, "{'max_depth': None, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}"   , 0.5947187141216992 , 0.6195652173913043, 0.6070640176600441, 0.5919282511210763, 0.5714285714285714 , 0.5969409543445391, 0.016095222375378557,              25
232.7207606315613   ,  7.631375880515643   , 0.24683003425598143 , 0.01904768575724819  ,              10,                   ,                      1,                      10,                300, "{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300}"    , 0.5951557093425606 , 0.6186252771618626, 0.6102449888641426, 0.5831435079726651, 0.5775280898876405 , 0.5969395146457742, 0.015605275471485778,              26
175.698277759552    ,  3.2389267399575985  , 0.19347834587097168 , 0.02092151945191476  ,                ,                   ,                      1,                       5,                200, "{'max_depth': None, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}"   , 0.5895691609977324 , 0.6263498920086393, 0.6070640176600441, 0.5939933259176863, 0.5673289183222958 , 0.5968610629812796, 0.019530666348819174,              27
203.7371491909027   ,  2.4181007158707057  , 0.2166088581085205  , 0.015467144735048581 ,              20,                   ,                      1,                       2,                200, "{'max_depth': 20, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}"     , 0.5958904109589042 , 0.6262188515709642, 0.6046511627906976, 0.5854748603351956, 0.5717463848720801 , 0.5967963341055683, 0.01835145383535319 ,              28
142.3293073654175   ,  4.670537613863695   , 0.1797116756439209  , 0.026178717857704488 ,              10,                   ,                      2,                      10,                200, "{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}"    , 0.5981524249422633 , 0.6140155728587319, 0.6071428571428571, 0.5828571428571429, 0.5817361894024803 , 0.5967808374406951, 0.012856900987111829,              29
197.91785264015198  ,  5.516607725736554   , 0.18098030090332032 , 0.017524671997319895 ,              20,                   ,                      2,                       2,                200, "{'max_depth': 20, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}"     , 0.5935334872979214 , 0.6264800861141012, 0.6053215077605322, 0.5852017937219731, 0.5730088495575221 , 0.5967091448904099, 0.018246586894406863,              30
 81.95866565704345  ,  0.9353768356880839  , 0.08913168907165528 , 0.004240421371176775 ,                ,                   ,                      2,                       2,                100, "{'max_depth': None, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}"   , 0.5909090909090909 , 0.6254071661237784, 0.605060506050605 , 0.5878453038674033, 0.5742574257425742 , 0.5966958985386904, 0.017375895805226034,              31
224.10718035697937  ,  2.3213057055467208  , 0.2265760898590088  , 0.00932977061003591  ,              20,                   ,                      4,                      10,                300, "{'max_depth': 20, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300}"    , 0.5912240184757506 , 0.6254071661237784, 0.6057906458797327, 0.5932584269662922, 0.5676274944567627 , 0.5966615503804633, 0.018940830048678064,              32
