mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_var_smoothing,params,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy
0.060376548767089845,0.013589725942629475,0.03113689422607422,0.01063662860579001,1e-09,{'var_smoothing': 1e-09},0.40425531914893614,0.35684647302904565,0.43535620052770446,0.40794701986754967,0.40264900662251657,0.4014108038391505,0.025261100808737506,1,0.7915309446254072,0.783620288506282,0.8008375988832015,0.7919962773382969,0.7900372439478585,0.7916044706602092,0.005506594947297298,1
0.056665468215942386,0.02222084833978814,0.027900266647338866,0.011873473104335626,1e-08,{'var_smoothing': 1e-08},0.4005305039787798,0.3545706371191136,0.4332892998678996,0.4047936085219707,0.40264900662251657,0.3991666112220561,0.025293513660232088,2,0.7896696137738483,0.7831549557933922,0.8003722661703118,0.7919962773382969,0.7900372439478585,0.7910460714047416,0.005532863167666442,2
0.053783416748046875,0.018196044548523842,0.02863454818725586,0.013380159423831967,1e-07,{'var_smoothing': 1e-07},0.4005305039787798,0.35684647302904565,0.4291390728476821,0.4053333333333333,0.40106241699867196,0.3985823600375026,0.02337142935266935,3,0.7896696137738483,0.783620288506282,0.7994416007445323,0.7924616100511866,0.7900372439478585,0.7910460714047416,0.005109663054592297,2
0.054814910888671874,0.006517604927402747,0.02059769630432129,0.006523745897294816,1e-06,{'var_smoothing': 1e-06},0.40106241699867196,0.3545706371191136,0.42744063324538256,0.40587449933244324,0.4005305039787798,0.3978957381348783,0.02379325821085995,4,0.790134946486738,0.7831549557933922,0.7980456026058632,0.7929269427640763,0.7895716945996276,0.7907668284499394,0.004845923485532026,4
0.03993511199951172,0.008352248554004108,0.01471881866455078,0.003105887874365502,1e-05,{'var_smoothing': 1e-05},0.392,0.3472222222222222,0.4196547144754316,0.3989290495314592,0.3962765957446808,0.3908165163947588,0.023787099221162556,5,0.7878082829222894,0.7812936249418334,0.796649604467194,0.7910656119125175,0.7886405959031657,0.7890915440294,0.00497350735329335,5
