mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_n_neighbors,param_p,param_weights,params,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy
0.008530616760253906,0.0003960809902350782,0.19548230171203612,0.011802810537996316,auto,7,2,distance,"{'algorithm': 'auto', 'n_neighbors': 7, 'p': 2, 'weights': 'distance'}",0.17052023121387283,0.1736613603473227,0.17151162790697674,0.17573221757322174,0.1695906432748538,0.17220321606324956,0.002223344560177556,17,0.7328990228013029,0.7342950209399721,0.7347603536528617,0.7249883666821778,0.7355679702048417,0.7325021468562312,0.003855582219098891,31
0.009970712661743163,0.0004365478793621108,1.4254221439361572,0.013796268744722713,auto,9,1,uniform,"{'algorithm': 'auto', 'n_neighbors': 9, 'p': 1, 'weights': 'uniform'}",0.2268041237113402,0.22720897615708274,0.2453102453102453,0.21683309557774608,0.1994219653179191,0.2231156812148667,0.014992140622410497,10,0.755700325732899,0.7436016751977664,0.7566309911586785,0.7445323406235458,0.7420856610800745,0.7485101987585929,0.006306137302412384,20
0.00989069938659668,0.000948803977663455,1.2654900074005127,0.013055192021463847,auto,9,1,distance,"{'algorithm': 'auto', 'n_neighbors': 9, 'p': 1, 'weights': 'distance'}",0.22713864306784662,0.22720897615708274,0.2478386167146974,0.21683309557774608,0.1994219653179191,0.22368825936705838,0.01576950634531391,9,0.7561656584457888,0.7436016751977664,0.7570963238715682,0.7445323406235458,0.7420856610800745,0.7486963318437487,0.006532166916474969,19
0.009319543838500977,0.0007526776138232744,0.3216819763183594,0.01723845756054107,auto,9,2,uniform,"{'algorithm': 'auto', 'n_neighbors': 9, 'p': 2, 'weights': 'uniform'}",0.12480499219968799,0.14153846153846153,0.147239263803681,0.1488095238095238,0.1620795107033639,0.14489435041094365,0.012091329449660702,23,0.7389483480688692,0.7403443462075384,0.7412750116333178,0.7338296882270824,0.74487895716946,0.7398552702612535,0.0035950643307188575,30
0.011896800994873048,0.0028425724287632174,0.22093658447265624,0.004273086765447322,auto,9,2,distance,"{'algorithm': 'auto', 'n_neighbors': 9, 'p': 2, 'weights': 'distance'}",0.12480499219968799,0.14153846153846153,0.147239263803681,0.14903129657228018,0.1620795107033639,0.14493870496349492,0.012106007958615822,22,0.7389483480688692,0.7403443462075384,0.7412750116333178,0.7342950209399721,0.74487895716946,0.7399483368038314,0.003440577406993843,29
0.010009145736694336,0.0004121757226584939,1.370327854156494,0.010023444138851652,auto,11,1,uniform,"{'algorithm': 'auto', 'n_neighbors': 11, 'p': 1, 'weights': 'uniform'}",0.2006079027355623,0.22488755622188905,0.23388305847076463,0.18072289156626506,0.2118003025718608,0.21038034231326835,0.018654319443051993,11,0.7552349930200093,0.7594229874360168,0.762214983713355,0.7468590041879944,0.7574487895716946,0.7562361515858141,0.0052212270401616025,5
0.00969085693359375,0.0009175191709520385,1.2219440460205078,0.010028268529011133,auto,11,1,distance,"{'algorithm': 'auto', 'n_neighbors': 11, 'p': 1, 'weights': 'distance'}",0.2006079027355623,0.22488755622188905,0.23388305847076463,0.18072289156626506,0.2118003025718608,0.21038034231326835,0.018654319443051993,11,0.7552349930200093,0.7594229874360168,0.762214983713355,0.7468590041879944,0.7574487895716946,0.7562361515858141,0.0052212270401616025,5
0.008974933624267578,0.0008776011603817248,0.3139756679534912,0.0022491597781058594,auto,11,2,uniform,"{'algorithm': 'auto', 'n_neighbors': 11, 'p': 2, 'weights': 'uniform'}",0.11690363349131122,0.11690363349131122,0.1064516129032258,0.12244897959183673,0.12598425196850394,0.11773842228923778,0.006617686423380763,24,0.7398790134946487,0.7398790134946487,0.7422056770590972,0.7398790134946487,0.7416201117318436,0.7406925658549773,0.0010134544093064824,27
0.009226465225219726,0.0010697572361273444,0.1981436252593994,0.003117619652055444,auto,11,2,distance,"{'algorithm': 'auto', 'n_neighbors': 11, 'p': 2, 'weights': 'distance'}",0.11690363349131122,0.11690363349131122,0.1064516129032258,0.12244897959183673,0.12598425196850394,0.11773842228923778,0.006617686423380763,24,0.7398790134946487,0.7398790134946487,0.7422056770590972,0.7398790134946487,0.7416201117318436,0.7406925658549773,0.0010134544093064824,27
0.010167407989501952,0.0002203664840724887,1.3492475986480712,0.0063258086239826195,auto,13,1,uniform,"{'algorithm': 'auto', 'n_neighbors': 13, 'p': 1, 'weights': 'uniform'}",0.20795107033639143,0.22796352583586627,0.2208398133748056,0.16640986132511557,0.1934477379095164,0.20332240175633903,0.021888416597423677,14,0.758957654723127,0.7636109818520243,0.7668683108422523,0.7482550023266635,0.7593109869646183,0.7594005873417371,0.006291622987319626,2
0.009387683868408204,0.00039640076675232183,1.207146406173706,0.0028895766304639445,auto,13,1,distance,"{'algorithm': 'auto', 'n_neighbors': 13, 'p': 1, 'weights': 'distance'}",0.20795107033639143,0.22796352583586627,0.2208398133748056,0.16666666666666666,0.1934477379095164,0.20337376282464925,0.021801871432483515,13,0.758957654723127,0.7636109818520243,0.7668683108422523,0.7487203350395533,0.7593109869646183,0.7594936538843149,0.006127365111957624,1
0.00889120101928711,0.00028588686620741055,0.3167702674865723,0.0031851768957654484,auto,13,2,uniform,"{'algorithm': 'auto', 'n_neighbors': 13, 'p': 2, 'weights': 'uniform'}",0.09539473684210527,0.10696920583468396,0.09747899159663866,0.10457516339869281,0.10114192495921696,0.10111200452626753,0.004293881798431291,28,0.7440670079106562,0.7436016751977664,0.7501163331782225,0.7449976733364355,0.7434823091247672,0.7452529997495696,0.0024894175351522136,24
0.008953046798706055,0.0006362744548912573,0.20190200805664063,0.006398005923576877,auto,13,2,distance,"{'algorithm': 'auto', 'n_neighbors': 13, 'p': 2, 'weights': 'distance'}",0.09539473684210527,0.10696920583468396,0.09747899159663866,0.10491803278688525,0.10114192495921696,0.10118057840390601,0.004350999295701817,27,0.7440670079106562,0.7436016751977664,0.7501163331782225,0.745928338762215,0.7434823091247672,0.7454391328347254,0.002498145788356851,23
0.009968280792236328,0.0007317519010775107,1.3935090065002442,0.003650441374633745,auto,15,1,uniform,"{'algorithm': 'auto', 'n_neighbors': 15, 'p': 1, 'weights': 'uniform'}",0.18973561430793157,0.17295597484276728,0.15934959349593497,0.16434108527131783,0.15262321144674085,0.1678010958729385,0.012817672312986243,19,0.7575616565844578,0.7552349930200093,0.7594229874360168,0.749185667752443,0.7518621973929237,0.7546535004371702,0.003721077236125612,10
0.010931777954101562,0.0007973813393411916,1.2411934852600097,0.006544677090021899,auto,15,1,distance,"{'algorithm': 'auto', 'n_neighbors': 15, 'p': 1, 'weights': 'distance'}",0.18973561430793157,0.17295597484276728,0.1590909090909091,0.16149068322981366,0.15262321144674085,0.1671792785836325,0.013052351739220003,20,0.7575616565844578,0.7552349930200093,0.758957654723127,0.7487203350395533,0.7518621973929237,0.7544673673520144,0.0037454464783674246,11
0.009192800521850586,0.0015325125695625603,0.32862286567687987,0.003121993200254819,auto,15,2,uniform,"{'algorithm': 'auto', 'n_neighbors': 15, 'p': 2, 'weights': 'uniform'}",0.0738255033557047,0.09317803660565724,0.06968641114982578,0.09286898839137644,0.09045226130653267,0.08400224016181937,0.01012843689454514,30,0.7431363424848767,0.7463936714751047,0.7515123313168915,0.7454630060493252,0.7472067039106145,0.7467424110473626,0.0027469959649093203,21
0.0093505859375,0.000662290927115285,0.20716395378112792,0.006168228498001277,auto,15,2,distance,"{'algorithm': 'auto', 'n_neighbors': 15, 'p': 2, 'weights': 'distance'}",0.0738255033557047,0.09302325581395349,0.06956521739130435,0.09271523178807947,0.09364548494983277,0.08455493865977495,0.010590121216170863,29,0.7431363424848767,0.745928338762215,0.7510469986040018,0.7449976733364355,0.7476722532588455,0.746556321289275,0.002680727044047135,22
0.010467100143432616,0.0006670453582654005,1.5361862182617188,0.004909728570513087,auto,20,1,uniform,"{'algorithm': 'auto', 'n_neighbors': 20, 'p': 1, 'weights': 'uniform'}",0.14502529510961215,0.10291595197255575,0.09473684210526316,0.09230769230769231,0.08695652173913043,0.10438846064685077,0.02095944558030565,26,0.7640763145649139,0.7566309911586785,0.7598883201489065,0.7529083294555607,0.755586592178771,0.7578181095013662,0.003845666713624062,4
0.010478448867797852,0.0010514161851219062,1.3844181060791017,0.006809918586655875,auto,20,1,distance,"{'algorithm': 'auto', 'n_neighbors': 20, 'p': 1, 'weights': 'distance'}",0.1912479740680713,0.1568627450980392,0.14357262103505844,0.12682926829268293,0.12211221122112212,0.14812496394299482,0.024846877490390402,21,0.7677989762680316,0.7598883201489065,0.7612843182875756,0.7501163331782225,0.7523277467411545,0.7582831389247782,0.006392155455493442,3
0.00936427116394043,0.00038416437068993105,0.3685731887817383,0.021561190831866462,auto,20,2,uniform,"{'algorithm': 'auto', 'n_neighbors': 20, 'p': 2, 'weights': 'uniform'}",0.03260869565217391,0.02909090909090909,0.02197802197802198,0.038869257950530034,0.03669724770642202,0.03184882647561141,0.005973440171649298,35,0.7515123313168915,0.7515123313168915,0.7515123313168915,0.7468590041879944,0.755586592178771,0.7513965180634881,0.002763548132052448,17
0.010861968994140625,0.0009855627776417875,0.23811702728271483,0.006191400419638835,auto,20,2,distance,"{'algorithm': 'auto', 'n_neighbors': 20, 'p': 2, 'weights': 'distance'}",0.06597222222222222,0.07291666666666667,0.0570409982174688,0.06174957118353345,0.08056042031523643,0.06764797572102552,0.008301778451836262,32,0.7496510004653327,0.7515123313168915,0.7538389948813402,0.7454630060493252,0.755586592178771,0.7512103849783323,0.0035104414448245466,18
0.01153106689453125,0.00042305624190072346,1.5664692401885987,0.00810443798219159,auto,30,1,uniform,"{'algorithm': 'auto', 'n_neighbors': 30, 'p': 1, 'weights': 'uniform'}",0.07815275310834814,0.053763440860215055,0.022058823529411766,0.05045045045045045,0.05415162454873646,0.051715418499432377,0.01783354101747325,33,0.7584923220102373,0.7543043275942298,0.752442996742671,0.7547696603071196,0.7560521415270018,0.7552122896362519,0.002007648499911638,9
0.010322284698486329,0.0006636512674358027,1.3943371772766113,0.0052754456023208695,auto,30,1,distance,"{'algorithm': 'auto', 'n_neighbors': 30, 'p': 1, 'weights': 'distance'}",0.1103448275862069,0.08347826086956522,0.053763440860215055,0.07705779334500876,0.0711743772241993,0.07916373997703904,0.018462477832946467,31,0.7598883201489065,0.7547696603071196,0.7543043275942298,0.7547696603071196,0.7569832402234636,0.7561430417161679,0.002092188647424157,7
0.010271406173706055,0.00030523927594309336,0.3754528522491455,0.00220850900061678,auto,30,2,uniform,"{'algorithm': 'auto', 'n_neighbors': 30, 'p': 2, 'weights': 'uniform'}",0.014732965009208104,0.011214953271028037,0.007462686567164179,0.014814814814814815,0.014814814814814815,0.012608046895405988,0.002921313712847541,38,0.7510469986040018,0.7538389948813402,0.752442996742671,0.752442996742671,0.7523277467411545,0.7524199467423677,0.0008841094566415811,15
0.010469007492065429,0.0006563268369705206,0.24960179328918458,0.0065101155997102575,auto,30,2,distance,"{'algorithm': 'auto', 'n_neighbors': 30, 'p': 2, 'weights': 'distance'}",0.021778584392014518,0.03663003663003663,0.01841620626151013,0.02181818181818182,0.03278688524590164,0.026285978869528947,0.0070918608423594905,37,0.749185667752443,0.7552349930200093,0.7519776640297813,0.7496510004653327,0.7527932960893855,0.7517685242713904,0.002202968777324739,16
0.011314821243286134,0.0005791079098887244,1.5049437999725341,0.009275444226572484,auto,40,1,uniform,"{'algorithm': 'auto', 'n_neighbors': 40, 'p': 1, 'weights': 'uniform'}",0.043795620437956206,0.032846715328467155,0.011152416356877323,0.03663003663003663,0.025878003696857672,0.030060558490038997,0.011086787119803083,36,0.7561656584457888,0.7533736621684505,0.752442996742671,0.7552349930200093,0.7546554934823091,0.7543745607718456,0.0013236340379555419,12
0.010283279418945312,0.0006795389159867921,1.3642354011535645,0.008157668284609423,auto,40,1,distance,"{'algorithm': 'auto', 'n_neighbors': 40, 'p': 1, 'weights': 'distance'}",0.0784313725490196,0.04693140794223827,0.03290676416819013,0.0539568345323741,0.040145985401459854,0.050474472918656386,0.015630549791431598,34,0.7594229874360168,0.7543043275942298,0.7538389948813402,0.7552349930200093,0.75512104283054,0.7555844691524272,0.0019877908831891613,8
0.01063532829284668,0.0013978356686641332,0.3745926856994629,0.008981196371549318,auto,40,2,uniform,"{'algorithm': 'auto', 'n_neighbors': 40, 'p': 2, 'weights': 'uniform'}",0.007434944237918215,0.0037593984962406013,0.0,0.0,0.011235955056179775,0.0044860595580677185,0.004359690518977868,40,0.7515123313168915,0.7533736621684505,0.7529083294555607,0.7510469986040018,0.7541899441340782,0.7526062531357967,0.0011675772818274986,14
0.010476207733154297,0.0008202660375509872,0.20002269744873047,0.028837364905670508,auto,40,2,distance,"{'algorithm': 'auto', 'n_neighbors': 40, 'p': 2, 'weights': 'distance'}",0.011131725417439703,0.0037593984962406013,0.00375234521575985,0.0074211502782931356,0.014953271028037384,0.008203578087154136,0.004343012806147826,39,0.7519776640297813,0.7533736621684505,0.7529083294555607,0.7510469986040018,0.7546554934823091,0.7527924295480206,0.001227407300036643,13
