mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_splitter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.04758429527282715,0.004177217321106751,0.007522964477539062,0.00015631807183704368,gini,10,,2,40,random,"{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 40, 'splitter': 'random'}",0.5381263616557734,0.6071065989847716,0.5714285714285714,0.5739514348785872,0.5497206703910614,0.568066727467753,0.02367719011795833,41
0.2784564018249512,0.002257622754157335,0.007627153396606445,0.0003783152088878722,entropy,5,,4,40,best,"{'criterion': 'entropy', 'max_depth': 5, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 40, 'splitter': 'best'}",0.5551020408163265,0.5520361990950227,0.5918570009930486,0.5587044534412956,0.5810684161199625,0.5677536220931312,0.015793947968537548,42
0.2796314716339111,0.0033409255821691694,0.007694721221923828,0.0007932137754893057,entropy,5,,6,20,best,"{'criterion': 'entropy', 'max_depth': 5, 'max_features': None, 'min_samples_leaf': 6, 'min_samples_split': 20, 'splitter': 'best'}",0.5551020408163265,0.5520361990950227,0.5918570009930486,0.5587044534412956,0.5810684161199625,0.5677536220931312,0.015793947968537548,42
0.29359989166259765,0.009094431731017504,0.008319473266601563,0.001023554563972147,entropy,5,,6,40,best,"{'criterion': 'entropy', 'max_depth': 5, 'max_features': None, 'min_samples_leaf': 6, 'min_samples_split': 40, 'splitter': 'best'}",0.5551020408163265,0.5520361990950227,0.5918570009930486,0.5587044534412956,0.5810684161199625,0.5677536220931312,0.015793947968537548,42
0.2953026294708252,0.004488171450424978,0.008387565612792969,0.0009826454059922985,entropy,5,,6,30,best,"{'criterion': 'entropy', 'max_depth': 5, 'max_features': None, 'min_samples_leaf': 6, 'min_samples_split': 30, 'splitter': 'best'}",0.5551020408163265,0.5520361990950227,0.5918570009930486,0.5587044534412956,0.5810684161199625,0.5677536220931312,0.015793947968537548,42
0.2804420948028564,0.0028827270224226213,0.007501840591430664,0.0010226093097331949,entropy,5,,2,40,best,"{'criterion': 'entropy', 'max_depth': 5, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 40, 'splitter': 'best'}",0.5551020408163265,0.5520361990950227,0.5904572564612326,0.5592705167173252,0.5810684161199625,0.5675868858419739,0.015307924221998372,46
0.2801221370697021,0.006569696243426865,0.007604122161865234,0.0005030883086750726,entropy,5,,2,30,best,"{'criterion': 'entropy', 'max_depth': 5, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 30, 'splitter': 'best'}",0.5551020408163265,0.5487528344671202,0.5904572564612326,0.5592705167173252,0.5810684161199625,0.5669302129163933,0.016015019551440413,47
0.283446216583252,0.004888722683188238,0.007274532318115234,0.0004916603540977912,entropy,5,,4,30,best,"{'criterion': 'entropy', 'max_depth': 5, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 30, 'splitter': 'best'}",0.5551020408163265,0.547105561861521,0.5918570009930486,0.5587044534412956,0.5810684161199625,0.5667674946464308,0.016862305483446846,48
0.33191661834716796,0.010180414009144765,0.007602310180664063,0.000993303198269745,entropy,5,,2,20,best,"{'criterion': 'entropy', 'max_depth': 5, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 20, 'splitter': 'best'}",0.5551020408163265,0.5487528344671202,0.5904572564612326,0.5578093306288032,0.5816135084427767,0.5667469941632518,0.01626324897515458,49
0.27441906929016113,0.002279483679469644,0.008126926422119141,0.0008838757080933941,entropy,5,,4,20,best,"{'criterion': 'entropy', 'max_depth': 5, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 20, 'splitter': 'best'}",0.5551020408163265,0.547105561861521,0.5918570009930486,0.5587044534412956,0.5789473684210527,0.5663432851066489,0.01652041120911219,50
